entity,code,month,_2025,_2024,_2023,_2022,_2021,_2020,_2019,_2018,_2017,_2016,_2015,_2014,_2013,_2012,_2011,_2010,_2009,_2008,_2007,_2006,_2005,_2004,_2003,_2002,_2001,_2000,_1999,_1998,_1997,_1996,_1995,_1994,_1993,_1992,_1991,_1990,_1989,_1988,_1987,_1986,_1985,_1984,_1983,_1982,_1981,_1980,_1979
Cote d'Ivoire,CIV,6,0.43317223,0.9780636,0.42090034,0.10091019,0.40999985,0.38533783,0.32961464,0.08726692,0.25195885,0.27875137,0.36026955,0.4220791,0.40991974,-0.07579231,0.3580494,0.44417763,0.3528328,-0.003364563,0.33003426,0.25806808,-0.12320137,-0.28769493,-0.2970295,-0.36911583,-0.4847393,-0.48630714,-0.15085983,0.19762611,-0.6487732,-0.6041565,-0.0686779,-0.23952103,-0.19750404,-0.6712513,0.242033,-0.16437721,-0.55119514,-0.16679955,0.17261314,-0.30238152,-0.63020134,-0.26985168,-0.3390007,-0.4889946,0.05438423,-0.17201424,-0.8672104
Cote d'Ivoire,CIV,7,0.065099716,0.58247566,1.0478783,0.10246849,0.3071003,0.18400574,0.38332176,0.19957161,0.39326096,0.5042286,0.60061264,0.3941555,0.018188477,-0.22626495,0.12899208,0.4128132,0.06598282,-0.037225723,0.21871185,0.41913605,-0.019483566,-0.29232025,-0.086984634,0.18850517,-0.22679138,-0.51475716,-0.29420662,0.13886452,-0.3178196,-0.6178856,-0.15447044,-0.28454208,-0.22644424,-0.7431145,-0.20804214,-0.6301861,-0.25097656,-0.42295837,0.78988075,-0.68914795,-0.78354836,-0.35684586,-0.08766365,-0.6022148,-0.7585602,-0.55687904,-0.45331573
Cote d'Ivoire,CIV,8,-0.050592422,0.347044,0.8667221,-0.01621437,0.38536263,0.2250061,0.29912376,0.2659359,0.19255066,0.48080063,0.29145813,0.2219162,-0.11490059,-0.042446136,0.28625488,0.4612484,0.059179306,0.060655594,-0.06300354,0.26679993,-0.16813469,0.029146194,0.13364792,-0.09276199,-0.26506805,-0.31350517,-0.5193615,-0.23589897,-0.028669357,-0.3305645,-0.12671661,-0.20556068,0.007112503,-0.4623165,-0.3119259,-0.31681252,-0.36742973,-0.36338997,0.2955551,-0.31157112,-0.66321373,0.2564602,-0.06303978,-0.7239647,-0.3164177,-0.31163025,-0.024917603
Cote d'Ivoire,CIV,9,0.25938988,0.28759193,0.85414696,-0.119859695,0.37641335,0.06401634,0.42827225,0.14290619,0.42188835,0.27489662,0.55054665,0.058002472,0.17333603,0.18404388,0.28305435,0.08880043,0.37501717,0.15397453,0.11199188,0.051000595,0.36120605,0.042099,0.020339966,-0.07783699,-0.62838936,-0.40659332,-0.81163025,-0.1486702,0.13816261,-0.5791817,-0.20615578,-0.31357384,-0.24136734,-0.43100548,-0.079128265,-0.24389458,-0.45272064,-0.31669426,0.016756058,-0.45412064,-0.803936,-0.3989792,-0.1481514,-0.064388275,-0.32699585,-0.19431496,-0.5089474
Cote d'Ivoire,CIV,10,0.35186005,0.23833656,0.64073944,0.2175827,0.72343636,0.29854965,-0.004436493,0.29564667,0.71985817,0.61333656,0.5656605,0.29265022,0.11160469,0.10430908,0.058603287,0.121601105,0.19937706,0.25005913,0.020515442,0.29877853,0.16789436,0.24373627,0.5107212,-0.4005394,-0.018745422,-0.39623642,-1.0672016,-0.179739,0.14337158,-0.55516624,-0.5663471,-0.7677765,0.025417328,-0.2823372,-0.8031826,-0.19177628,-0.30494308,0.12242508,0.07046127,-0.49394798,-0.21245003,-0.21618652,0.15327644,-0.56905556,0.008399963,-0.42409134,-0.5240917
Cote d'Ivoire,CIV,11,0.2658844,0.46915436,0.8558178,-0.20999146,0.725811,0.74635124,0.7201271,0.5833187,0.199646,0.7921772,0.11993599,0.13928795,0.17985725,0.5043411,0.3885517,0.22987366,-0.1371193,0.5189476,0.016025543,0.20042801,0.44363785,0.15737343,-0.17516899,-0.18628502,-0.15868568,-0.3012371,-0.76545715,-0.18788147,-0.16441154,-0.6488743,-0.7474594,-0.5126858,-0.12596512,-1.2725754,-0.5561104,-0.2860527,0.42865944,-0.23257256,0.33256912,-0.898798,-0.47093964,-0.43455124,-0.29491997,-0.8596363,-0.28070068,-0.9087753,-0.60736465
Cote d'Ivoire,CIV,12,0.4687538,0.544569,0.28543472,-0.20683861,1.0028133,0.83456993,0.7709713,0.005962372,0.28536797,0.70919037,-0.839201,-0.2189827,-0.30130196,-0.029291153,-0.39938545,0.6132412,0.5082989,0.84682465,0.23952103,0.12851715,0.54727364,1.0295486,-0.06229782,-0.17536926,0.27410507,-0.5138397,-1.0319233,-0.50969124,-0.083436966,-0.5701599,-0.6010132,-0.60917664,-0.20508766,-0.12970352,-0.5135288,-0.48641586,-0.21714973,-1.2361622,-0.33649635,-1.1654377,-1.4558849,-1.2313786,-0.38858795,-0.8564968,0.22968292,-1.5462646,-1.134592
Croatia,HRV,1,2.8378792,1.5519067,3.0622144,0.363356,1.1077534,0.2498585,-0.5643524,3.3520732,-4.951415,0.42225587,1.8095204,3.5776458,0.76697624,0.52125275,0.2740656,-1.5219121,-1.8504992,1.4459511,4.218497,-2.432226,-1.2105147,-1.6332302,-1.7138063,-1.0454843,2.1481695,-2.202753,0.005125165,1.8336996,-0.8558006,-1.5382051,-0.23643565,1.858056,-0.59532034,-0.21600139,0.08480966,-0.58660376,-1.1052175,2.880085,-3.6796207,0.23570025,-5.5826225,-0.21873379,1.5186747,-1.9887283,-3.4149938,-2.5613496,-2.5307214
Croatia,HRV,2,0.282269,5.87525,0.8524878,2.4782317,2.5885808,3.9719102,1.8847935,-2.3957143,1.9608653,3.8407776,-0.42377663,3.0355823,-0.6476879,-5.456744,-1.214855,-0.5807862,-0.113806486,1.7857015,3.5730808,-1.200964,-4.1429768,-0.18806839,-4.4734254,3.0984128,1.4469998,1.2987936,-1.4325316,2.340511,1.3603847,-3.8807669,3.154081,-0.8398986,-2.6822224,0.73794675,-3.8156173,3.5747588,1.9649065,1.1316345,-1.1284068,-5.0619864,-5.109232,-1.6587005,-2.8007007,-2.6536462,-1.9599464,0.25072455,-0.04296732
Croatia,HRV,3,2.1265469,3.389183,1.5608025,-1.2092509,-0.6123738,0.55329657,2.1558647,-1.993504,2.6053934,0.39132786,0.19542456,2.4081955,-1.9869366,2.0455217,-0.40070057,-0.60374737,-0.06342554,0.03055334,1.5108337,-1.7964821,-2.258452,-1.6540604,-0.4966359,1.6335297,2.9327936,0.05439663,0.79059315,-1.7517657,-0.28120852,-3.7806394,-1.4750347,2.4329128,-2.382516,-0.39681053,1.5812864,2.1983404,2.2458553,-1.3811579,-5.480762,-2.7332826,-1.7039461,-1.8481741,-0.07171059,-1.5351944,1.4878769,-1.1065874,0.83238125
Croatia,HRV,4,1.4514656,1.8499603,-1.3514395,-1.1776934,-2.4332905,0.60209084,0.33395004,3.546773,-0.27789974,1.0428,-0.27252197,0.91549873,0.8454037,0.0509243,1.4594402,0.026585579,1.9087801,0.06546593,2.0025654,0.36200714,-0.65025806,-0.29597092,-1.2182407,-1.0469465,-1.3310547,1.9609337,0.12295246,0.32368755,-4.197523,-1.059432,-0.85323906,-0.873456,-0.510993,-0.38231182,-2.6000004,-1.2451277,0.6995554,-1.2529678,-0.62219524,0.11502075,-0.7844496,-1.6745577,1.0579605,-3.338623,-0.80421257,-3.618287,-2.3073082
Croatia,HRV,5,-0.9487505,1.0226364,-0.18106079,1.7185822,-1.4282923,-0.8553734,-2.9755259,2.4706612,0.52770233,-0.6827383,0.6111984,-1.0940657,-0.56182575,-0.3162632,0.16191292,-0.5037317,1.6463871,0.71668243,1.384161,-0.5289755,0.0996418,-1.9540911,2.6828766,1.2576103,1.286953,1.0977249,0.27049255,-0.7720289,0.18262291,0.37552643,-1.2145157,-0.2479477,1.309103,-0.124025345,-4.250142,0.22860336,-1.5280495,-0.26076317,-2.3283663,1.6652889,0.3604107,-2.1625767,0.7590313,-0.2839489,-1.0670033,-3.4732542,-0.085926056
Croatia,HRV,6,2.8049068,1.7489986,0.38750648,2.5663567,2.253048,-0.6013737,2.533701,0.41927147,1.8823223,0.27863693,0.22637177,-0.3876381,-0.691349,1.6564808,0.38734627,-0.36551094,-1.1330032,0.56749916,1.3775578,-0.55973816,-0.64058876,-1.1367474,3.3709984,0.8211689,-1.8558083,0.82499886,-0.5577259,0.28601265,-0.35511017,-0.23138237,-2.2257347,-0.68450546,-0.5179062,-1.3171368,-1.3710995,-1.6280499,-2.9860516,-1.7811947,-1.4108086,-2.2347527,-2.77137,-2.5162506,-1.5769749,-0.070287704,-1.0591221,-2.2305813,0.64364815
Croatia,HRV,7,0.6177883,2.7939262,1.5625935,1.4988365,1.6968784,-0.28248215,0.38804626,0.08163071,1.1150627,0.8264847,2.223732,-1.1396332,0.62425995,1.8661175,-0.43631363,0.67690086,0.29284286,-0.24126434,0.9833412,1.0128822,-0.6557865,-0.67741966,0.71782494,-0.12662315,-0.18984604,-1.4300156,-0.8240547,-0.08338165,-1.7433891,-2.3305626,0.8375778,1.0270844,-1.2831345,-0.9465618,-0.283329,-1.5939503,-1.0832405,0.92175484,0.43951988,-2.3613815,-0.5057907,-2.5702534,0.83013535,-0.79392815,-2.1525154,-2.5930424,-2.5947227
Croatia,HRV,8,0.13135338,3.4100933,0.60830307,0.9550648,-0.27281952,0.9552021,1.2682076,1.3122711,1.6408024,-1.2574959,1.0551109,-1.5235271,0.5884228,1.8495197,0.9069786,-0.7047138,0.7957096,-0.05389023,-0.29415894,-2.828596,-2.8735256,-0.6789589,2.741537,-1.159729,0.96879196,1.2063046,-0.683115,-0.09414101,-1.477272,-1.5727844,-2.0529652,0.9870758,-0.33634567,2.4088593,-1.0936108,-0.98726845,-1.6557484,-0.34228134,-2.0051136,-0.23443413,-0.6528168,-2.5049725,-1.1082935,-1.402235,-1.7756996,-1.467453,-2.6788254
Croatia,HRV,9,1.8690968,1.1415234,3.1551151,-0.040287018,0.8516083,1.3502197,0.6572571,1.0367451,-1.1174469,1.1771946,0.79291534,-0.4669304,-0.5643425,1.3151493,3.2464695,-1.3000307,1.7390213,-1.2064714,-2.0623655,0.86190414,0.19443703,-0.476408,-0.6538925,-1.4573755,-2.1065578,-0.0015239716,1.7530975,-0.8425789,-0.0009651184,-3.3594522,-1.5552273,1.9814491,-0.58963966,0.47073936,1.1846275,-1.4865227,-0.5101719,-0.20454025,2.9738998,-0.7788925,0.61104393,-0.28009987,-0.0326519,2.5112286,0.1918087,-0.52243805,-0.54289436
Croatia,HRV,10,-0.30961323,1.8275471,3.892829,2.2293358,-1.6766682,0.42002392,1.3868237,1.784605,-0.06339073,-1.286891,-0.5386877,1.3638477,1.2682085,0.33335686,-1.0451574,-2.3334541,-0.4661646,0.8645668,-1.6440496,1.5260954,-0.12607193,1.7887974,-2.108323,-0.06409931,2.3182602,1.6784401,0.30256748,0.37829876,-2.338194,-0.3208971,0.57701683,-1.7031431,0.6640625,-0.6495247,-1.9669304,0.35668945,-1.1004992,-0.36785603,0.63291454,-0.7481899,-0.97122383,0.7943487,-0.76645565,0.58730793,1.1929216,-0.54647636,-1.809844
Croatia,HRV,11,-0.05629635,-0.86857843,1.2480226,1.0063329,0.12415314,-0.5090151,2.8277087,0.9884534,-0.251338,-0.07698774,0.40170956,2.2345996,0.6942029,2.3585668,-2.8904772,1.8082213,1.0550761,0.6919246,-2.2435145,1.0722594,-1.253078,-0.3075652,1.2873664,2.833878,-2.759295,2.9717593,-2.6107178,-3.0096312,-0.47290802,1.00559,-2.1297927,1.0063024,-4.524106,0.31466675,-0.5138645,-0.16340446,-2.1869245,-5.290017,-0.7048392,-0.82499695,-2.4805455,-0.44495773,-3.5996633,-0.38582087,-2.1975594,-2.547143,-0.8538456
Croatia,HRV,12,1.214088,0.76023006,3.0489593,2.9989147,1.3458471,2.1929965,2.4982533,0.05176902,1.1254396,-1.6686556,1.150598,1.7220354,0.75439644,-0.70789623,1.5956998,-1.2693303,0.94628596,1.3371692,-1.5748239,1.7502513,-0.5480635,0.43060184,0.058202744,0.06714654,-4.0478888,2.4578056,-0.12052202,-4.0290337,1.0208888,-2.16968,-0.09022379,0.38532686,0.7788942,-1.054124,-3.0435224,-0.9682466,0.9354036,-0.26340508,-0.14804006,-1.7041699,2.3591728,-0.5491946,-0.7426176,2.255796,-0.44230008,-2.5621474,2.094574
Cuba,CUB,1,0.21498108,1.2086372,0.81733894,0.21312714,0.32269478,0.76088715,0.44600487,-0.38141823,0.2727642,0.42336082,0.63768196,0.27831078,0.9574375,-0.20827293,-0.4806366,-0.9378109,-0.4326458,-0.022226334,1.135086,-0.15592384,-1.0248833,-0.27644348,-1.0185127,0.09545326,-2.1568222,-0.5931835,0.7256527,1.0932617,-0.27127838,-0.4076233,-0.21521568,0.1475296,0.4652214,-0.1216526,1.2658978,1.1928253,0.38983727,-0.0053253174,-0.6648998,-0.52723694,-1.7254868,-0.012292862,0.0019416809,0.07126808,-3.1421318,-0.3231926,-0.22395134
Cuba,CUB,2,1.1751709,-0.82893753,1.2081432,0.8665962,1.0245457,1.2654705,1.1431103,0.7859554,0.6129513,-0.61432076,-0.77625656,1.115736,0.518343,0.38793182,-0.094415665,-1.1406403,-1.6179638,0.78686714,0.35294342,-1.0241699,-1.5401077,0.7109947,1.096592,-0.023061752,0.67336464,-0.42877007,-0.851738,0.06576729,0.9876461,-1.2445068,-0.11910629,0.7517986,-1.231535,-0.14600182,-0.4029026,0.71634483,-0.4583664,-0.2394352,-0.056425095,-0.37783813,-0.5877819,-0.093019485,-0.8929367,0.4909954,-0.9578247,-1.4761066,-1.1239262
Cuba,CUB,3,0.52544594,1.4837456,0.944479,1.0999374,0.6885376,0.6025791,0.6412716,-0.5673313,-0.31550026,0.8392906,1.0502224,0.5754566,-1.3742352,0.27648735,-0.39325714,-1.3457565,-1.2452526,0.36283493,0.1729374,-0.4597988,0.31890297,0.012269974,1.924612,0.5282192,-0.012098312,-0.26668358,-0.3993683,-0.6074066,1.1428146,-0.9818611,-0.09084511,0.1283493,-0.90454865,-0.03071022,0.4184208,0.0755291,-0.56941223,-0.17309761,-0.4863491,-0.89442825,-0.026828766,-0.15402603,-1.1786842,0.798584,-1.1207504,0.21722794,-1.241415
Cuba,CUB,4,0.049901962,0.33872032,0.65489197,0.0348835,0.55566025,1.9905872,0.5469017,0.19313622,-0.05339241,0.24880028,1.2170315,0.21284294,0.4520836,-0.60564804,0.73140717,-0.46147156,-0.29213715,-0.6069946,-0.40567398,-0.3680153,-0.6709633,-0.6111431,-0.5072231,-0.062164307,-0.28223038,-0.3506298,0.28189087,0.05798912,0.38274384,-0.14743233,0.6368809,0.045736313,-1.2162514,-0.7561283,0.39950562,-0.5067463,-0.344038,-0.11129761,-2.0665245,-1.3738842,-1.0383549,-0.20967865,-1.3642082,0.48199844,-0.75317764,-0.23099709,-0.64634705
Cuba,CUB,5,1.3240108,1.5665836,0.37511063,-0.03512764,0.5949516,0.5707569,0.60899734,-0.6940899,0.07858276,0.4889469,0.044675827,-0.3686943,-0.21728134,-0.32943726,-0.02914238,0.7702427,-0.41954422,0.46938324,-0.65774536,0.02213478,0.07107544,0.025104523,0.95456696,0.017347336,-1.0652027,0.0908165,-0.13835526,0.9620228,1.1475906,-0.27347183,0.75429916,-0.3690548,-1.0162277,-1.5013561,0.0030555725,0.34290314,-0.17947769,-0.6106758,-0.44817734,-0.85263824,-0.5739784,-0.22745132,-0.17881393,-1.257061,0.01619339,0.016796112,-0.7127056
Cuba,CUB,6,0.6121559,0.38095665,0.5003567,-0.3476143,-0.15385437,0.5810394,0.8937588,-0.10222435,0.46298409,0.088300705,-0.06273651,-0.42760468,-0.19057274,0.020534515,-0.13981819,0.94477654,-0.3234043,0.06807518,-0.23694992,-0.33267403,-0.14299393,0.58148766,-0.114336014,-0.5158539,0.28695297,-0.18009377,-0.8050308,1.6640873,-0.19458008,-0.73861694,-0.2145462,0.16053009,-0.22437477,-0.35257912,-0.4535656,-0.050081253,-0.11195946,-0.4941578,0.016654968,-0.87184715,-0.11741066,-1.2289124,-0.27667046,-0.21728897,-0.026210785,-0.2864952,-0.70838356
Cuba,CUB,7,0.59392357,0.9692459,1.1863995,0.0047893524,0.072704315,0.24528885,0.3750248,0.20726395,0.30070686,0.33169556,0.18922615,0.096227646,-0.6885414,-0.45118713,-0.2603798,-0.021341324,0.598196,-0.062229156,0.054180145,-0.26914978,0.04493332,-0.42001152,0.13656425,-0.15600014,-0.18747902,0.008602142,-0.61798286,1.4040623,0.57242584,-0.17128944,-0.33576775,-0.43131447,-0.18384361,-0.23718452,-0.070726395,-0.36143684,-0.60030746,-0.45709038,0.23024178,-0.27810097,-0.609251,-0.9575596,-0.06622124,-0.522274,-0.57468987,-0.3879757,-0.6987591
Cuba,CUB,8,0.75185204,0.547781,0.97892,0.12329674,0.12296486,0.6627922,0.16854668,-0.099113464,0.5301552,0.29867172,0.147398,0.06305504,-0.3589363,-0.26275635,0.064229965,0.2439003,0.26158714,0.027807236,-0.034547806,-0.22590828,0.07544136,0.024950027,-0.16974449,-0.21113014,0.18558693,-0.2682762,-0.38815308,0.9275074,0.55231285,-0.18465233,-0.6286926,-0.509325,-0.055934906,-0.6044674,-0.23228455,-0.15501022,-0.55057526,-0.6394768,0.24414253,-0.44789314,-0.64351463,-0.73068047,-0.408329,-0.25034714,-0.63793945,-0.6250286,-0.6063595
Cuba,CUB,9,0.5937004,1.0546246,0.8570366,0.4704342,0.3496437,0.44133568,0.4353752,0.18692398,0.2693596,0.20505714,0.45702362,-0.11675644,-0.19430542,0.074783325,0.18432808,0.1342926,0.34415627,-0.043283463,-0.17780876,0.30397415,0.2094326,0.09515381,0.07596588,-0.38775635,-0.3661766,-0.22323418,-0.047252655,0.28646278,-0.09028244,-0.095113754,0.14510727,-0.59308624,-0.48346138,-0.79119873,-0.23903084,-0.100004196,-0.07532692,-0.44353676,0.17588234,-0.21058273,-0.76672363,-1.1537895,-0.42036057,-0.31650543,-0.39017487,-0.672987,-0.90649796
Cuba,CUB,10,0.31793785,0.82307816,0.75660324,-0.040384293,0.38840103,0.78982544,0.5800533,0.20642853,0.10548401,-0.039173126,0.23858261,0.07665062,0.37886047,-0.23528671,-0.22503662,-0.27114105,0.69291496,-0.11286926,-0.009086609,0.49716568,-0.2818451,-0.093603134,0.54371643,0.16672516,0.041786194,-0.9619522,-0.34484863,0.5007286,-0.40577507,-0.41502762,-0.1441288,-0.42534637,-0.12734604,-0.46916962,-0.25727844,-0.15905762,-0.2601986,-0.4793167,-0.6445885,-0.24933624,-0.321743,-0.7882099,-0.310894,-0.5867233,-0.41365242,0.07765198,-0.79605484
Cuba,CUB,11,0.33392525,0.49269104,1.0534859,1.3975792,0.037197113,0.5458336,0.514328,1.0379238,-0.0013332367,-0.6276951,1.039608,-0.17118645,0.77407265,-1.4848003,-0.21514893,-0.90740013,0.17455482,-1.0853748,-0.4036064,-0.259243,0.05838585,-0.20327187,0.5984287,0.5943661,-1.1361656,-0.42619705,-0.8212204,0.69044685,1.1221313,-0.3283043,-0.11397934,0.5412235,0.40415,0.4342804,-0.34482384,-0.27630997,0.80394745,0.38433456,0.2659893,1.0702381,-0.018665314,-0.8339367,-0.1728077,-0.27034378,-1.2702827,0.30680656,-0.26316833
Cuba,CUB,12,0.7811203,0.34672546,0.3727932,0.49829865,0.811203,-0.29904747,0.8081703,0.8598442,-0.13113022,1.2546902,1.6514931,-0.44055557,1.0855961,0.01651001,-0.124788284,-3.2207108,0.908535,-0.53609085,0.3044834,1.1055832,-0.3188839,-0.5928974,-0.4959774,0.5749893,0.2245121,-0.3719597,-1.0083752,0.6547165,0.60331345,-1.0039635,-0.4298935,0.27155685,-0.44463348,-0.741621,-0.16345596,-0.20789146,-0.742506,-0.50372887,-0.20363998,0.9279537,-0.39229584,-0.6282692,0.4616394,-0.13675308,-1.0219021,-1.3956909,-0.6250191
Cyprus,CYP,1,1.5310869,1.6242523,1.9304199,-0.36795902,1.9491472,0.04546261,0.23512459,1.2075672,-0.8509178,-0.47197628,-0.13449574,1.3340836,0.28854084,-0.69609165,0.91049385,1.570878,0.91402435,-1.4144831,-0.35753536,-0.7841139,0.5711622,-0.46393776,1.8619766,-1.145874,0.87553215,-1.3862543,1.2067661,-0.30624485,0.8539362,-0.866477,0.08500099,1.1866388,-1.6314287,-2.196988,-0.44034576,-1.6170645,-2.503459,-0.3809433,0.45563316,0.019540787,0.37465096,-0.009063721,-2.4938116,-0.10381508,-0.6969166,-1.5749025,-0.16798496
Cyprus,CYP,2,-2.0059547,1.201479,-0.7115259,0.68882275,1.4328108,0.08458328,0.87630177,2.3551474,-0.12130356,2.6201973,-0.114928246,0.9141741,1.2973537,-1.2016821,0.515275,1.1455927,0.33570194,-0.8791809,0.045331,-0.21906757,-0.65066624,-0.31244183,-1.4884491,1.7655087,0.8547678,-0.74189186,0.7037525,0.3708582,-1.257699,0.16869164,0.5146799,0.0063886642,-2.8916254,-3.8829365,-0.8124237,-0.9970808,-1.4496841,-0.83139896,0.71387005,0.13530922,-2.3102245,0.08944225,-2.4787712,-2.3057299,-0.9814291,-1.5593462,0.55405426
Cyprus,CYP,3,1.6264229,1.0648937,0.91012573,-2.9557114,-0.23794842,0.3019619,0.22799873,2.4900866,0.6433306,1.5398617,0.49915218,1.0005865,0.6817131,-1.3511057,-0.10205746,1.3075027,-0.7181988,2.1979856,-0.082689285,-0.40722466,0.33163357,0.6815424,-1.8358727,1.2039423,2.7187948,-1.212245,0.31938362,-1.2396679,-2.1799278,-1.3498888,-0.35490036,-0.74717045,-1.8523331,-2.9357405,0.22355461,-0.48221493,-0.52244854,-1.8614407,-3.521717,-0.052636147,-1.6291008,-0.9190321,-2.1254292,-2.4396124,-0.23859978,-1.7479715,-0.03943348
Cyprus,CYP,4,-0.39455986,2.7469616,-0.36980247,1.0578918,0.38566017,-0.15773392,-0.710886,2.5367432,0.5085907,2.679367,-0.98164177,0.7503338,0.60072327,0.41044426,-0.6913185,0.91327477,-0.049633026,1.4431934,-0.815979,-0.0212574,0.21030235,-0.021440506,-0.8102455,-0.44615746,1.0177555,0.43800354,-0.018026352,0.8773556,-2.989128,-1.9538155,-1.3208866,0.9786644,-0.7875042,-1.4802961,-0.108760834,-0.5774479,2.315569,-0.7673435,-2.152855,1.0322075,-0.7502022,-2.1106615,-1.4064646,-0.8342991,-0.7207813,-1.735218,-0.63682556
Cyprus,CYP,5,0.16324043,0.1571579,-0.73773575,0.17221832,1.6435566,0.64398766,1.1980877,2.4230976,0.2520523,0.07446861,0.03242302,-0.6025944,1.4142666,-0.5215225,-1.0529861,0.38308525,-0.45729446,-0.2399311,0.28427315,-0.1597805,-0.38059425,-0.6874695,1.9917679,-0.38034058,0.7540035,-0.23510742,1.3034973,-0.6321449,0.31988335,0.57203484,-0.42725945,0.330513,-2.6383724,-2.0935802,-1.4684868,-0.61024857,0.22632408,-0.21787262,-1.885706,-2.1758633,-0.08148575,-0.17328262,-1.0124416,-1.4346676,-2.4368534,-1.6300144,-1.1898918
Cyprus,CYP,6,0.8335514,3.1418247,-0.88891983,-0.3232441,-0.71673393,-1.5768185,0.42235374,0.21009064,0.51379013,1.1161919,-1.6162205,-0.29850006,0.05992508,0.6072235,-0.42101288,-0.59859467,1.1358662,1.030859,0.52168655,-0.0056705475,-0.9899578,-0.36847687,0.38453293,0.44731712,0.56040955,1.0686855,0.43957138,0.34288216,-0.13179016,0.058078766,0.529335,-0.37795258,-0.5133915,-1.8421535,-0.70828056,-0.97597694,-1.7065372,-0.5587635,-1.3362083,-1.0382652,-0.7912216,-1.1108475,-1.9698086,-1.4705067,-0.34868622,-0.73953056,-0.5793209
Cyprus,CYP,7,0.2963047,1.4004211,1.1167393,0.31305122,0.9406452,-0.04578781,-0.020168304,0.48327446,1.5445805,0.6752815,-0.52438736,-0.6266651,-0.42598915,1.2465839,0.024353027,-0.5317211,0.40939713,0.40698433,0.7243252,-0.6893463,-0.14972305,0.2809372,0.57414436,0.7471428,0.24974251,1.270731,0.3149662,0.7366257,0.06174469,-0.281641,-0.6735077,-0.9534435,-0.7605324,-2.3273563,-1.7405415,-0.9665623,-0.85460854,0.5966892,-0.43820763,-1.2668037,-1.2857685,-1.4158382,-1.5072155,-2.1907558,-1.1126556,-0.93071556,-1.2242851
Cyprus,CYP,8,0.14605904,0.24151039,0.24077034,-0.57657623,1.090128,0.17970848,0.421875,0.31458855,0.02083397,0.12479019,0.5504246,0.013284683,0.32531166,0.7792492,0.1651268,1.7177715,-0.0046463013,0.66430473,-0.07175255,0.011575699,-0.44559097,-0.8542919,0.42931747,-0.10859108,0.06679535,-0.16150665,0.2209816,1.4339867,-2.2038517,-0.4806652,-0.5608616,-0.08987808,-0.1729374,-0.96622086,-1.3191624,-1.1329155,-1.5696735,-0.22808075,-0.63415146,-0.93811226,-0.4912262,-2.2657661,-1.8763161,-1.2993603,-1.1545029,-0.9000721,-1.6948547
Cyprus,CYP,9,0.1512394,-0.24263,0.9629345,0.4791565,-0.15085602,2.1645813,0.66241646,1.2314606,0.83582115,0.09622574,1.2051945,-0.44706154,-0.427639,0.31503296,0.40501785,1.0420189,-0.75737953,-0.25613022,-0.20652199,-0.0019397736,-0.34555435,-0.2875557,-0.51327896,-0.27648926,0.1728096,-0.19706726,0.17037964,0.09866524,-1.6183815,-1.0428371,-0.6165867,1.3215828,-0.6584263,-1.1911354,-0.8771877,-1.0580425,-1.0393181,-0.31565285,-0.2128067,-0.27350426,-0.93958664,-1.2873573,-1.3886814,-0.5973301,-0.7890339,-2.0121288,-0.8871441
Cyprus,CYP,10,-0.7995472,-0.43466568,1.0876789,0.39069748,0.027770996,1.9924564,1.370779,0.59228706,-0.073610306,1.0089035,0.7699127,-0.9129219,-1.3651371,0.3535366,-1.1442776,0.5565071,1.0145912,-0.6659527,0.5319023,-0.87358475,-1.7728577,0.8296795,0.24765205,0.18278122,-0.19184303,-0.9352188,0.33765793,0.5126972,-1.2129536,-2.0717068,-1.1889534,1.3235283,1.4216118,-0.096214294,-0.54125404,-0.28201485,-2.560709,-2.117527,-2.0574665,-1.6865444,-2.9013233,-0.520689,-2.4225807,-1.0892677,0.1620655,-0.8890133,-1.0984344
